driver,n_subjects,noise_scaling,response,mean_prop_floored,sd_prop_floored,median_prop_floored,min_prop_floored,max_prop_floored,mean_n_rows_before_discard,mean_n_rows_floored,mean_n_rows_after_discard
rho,43,10,simulated_log10,0.5158370478036176,0.02389793027738933,0.5155846253229974,0.44412144702842377,0.5954457364341085,6192,3194.063,2997.937
rho,44,0.5,simulated_log10,0.5149406565656566,0.0244278580717978,0.5146780303030303,0.4408143939393939,0.5899621212121212,6336,3262.664,3073.336
rho,44,1,simulated_log10,0.5153866792929293,0.024424328474451786,0.515625,0.430239898989899,0.6002209595959596,6336,3265.49,3070.51
rho,44,2,simulated_log10,0.5150394570707071,0.024107838884011596,0.5149936868686869,0.42582070707070707,0.594854797979798,6336,3263.29,3072.71
rho,44,4,simulated_log10,0.5160462436868687,0.02314235189671611,0.5165719696969697,0.44870580808080807,0.5808080808080808,6336,3269.669,3066.331
rho,44,6,simulated_log10,0.5166300505050505,0.02359628084471608,0.5164141414141414,0.44728535353535354,0.5890151515151515,6336,3273.368,3062.632
rho,44,8,simulated_log10,0.5152979797979798,0.023657618968654114,0.5157828282828283,0.43671085858585856,0.5946969696969697,6336,3264.928,3071.072
rho,44,10,simulated_log10,0.5175296717171717,0.023234896385631525,0.5186237373737373,0.4550189393939394,0.5852272727272727,6336,3279.068,3056.932
rho,45,0.5,simulated_log10,0.5154421296296297,0.02341685612210497,0.5141203703703703,0.4444444444444444,0.6041666666666666,6480,3340.065,3139.935
rho,45,1,simulated_log10,0.5165368827160494,0.023401037351392175,0.516358024691358,0.43287037037037035,0.5932098765432099,6480,3347.159,3132.841
rho,45,2,simulated_log10,0.5161651234567901,0.02328721429414118,0.5151234567901235,0.4425925925925926,0.6015432098765432,6480,3344.75,3135.25
rho,45,4,simulated_log10,0.516741049382716,0.02340061965579616,0.5165123456790124,0.44351851851851853,0.5912037037037037,6480,3348.482,3131.518
rho,45,6,simulated_log10,0.5159365740740741,0.02410099055583732,0.5162037037037037,0.43734567901234567,0.6038580246913581,6480,3343.269,3136.731
rho,45,8,simulated_log10,0.5161942901234567,0.023078891687594676,0.5166666666666667,0.43364197530864196,0.5885802469135802,6480,3344.939,3135.061
rho,45,10,simulated_log10,0.5156782407407408,0.02383987148201149,0.5162037037037037,0.44429012345679014,0.6055555555555555,6480,3341.595,3138.405
rho,46,0.5,simulated_log10,0.5145357789855073,0.022319965365663944,0.513737922705314,0.4494263285024155,0.5914855072463768,6624,3408.285,3215.715
rho,46,1,simulated_log10,0.5165413647342996,0.023410976517159236,0.5160024154589372,0.4453502415458937,0.592391304347826,6624,3421.57,3202.43
rho,46,2,simulated_log10,0.5163402777777778,0.023050350343659844,0.5164553140096618,0.4548611111111111,0.5929951690821256,6624,3420.238,3203.762
rho,46,4,simulated_log10,0.5163543176328502,0.023018668167780122,0.5169836956521738,0.44429347826086957,0.5883152173913043,6624,3420.331,3203.669
rho,46,6,simulated_log10,0.5160458937198068,0.0236073319176471,0.5150211352657005,0.428743961352657,0.5905797101449275,6624,3418.288,3205.712
rho,46,8,simulated_log10,0.5152758152173913,0.022596180051175828,0.5150966183574879,0.44655797101449274,0.6052234299516909,6624,3413.187,3210.813
rho,46,10,simulated_log10,0.516207729468599,0.022648305461179418,0.5160024154589372,0.44716183574879226,0.5813707729468599,6624,3419.36,3204.64
rho,47,0.5,simulated_log10,0.5156128841607565,0.02293281662091235,0.5159574468085106,0.45050236406619387,0.619533096926714,6768,3489.668,3278.332
rho,47,1,simulated_log10,0.5166384456264775,0.022757558831068808,0.5161052009456265,0.4444444444444444,0.5913120567375887,6768,3496.609,3271.391
rho,47,2,simulated_log10,0.5136690307328605,0.02329598898884267,0.5133717494089834,0.43956855791962174,0.5930851063829787,6768,3476.512,3291.488
rho,47,4,simulated_log10,0.5166416962174941,0.023157924063428335,0.5159574468085106,0.4370567375886525,0.5817080378250591,6768,3496.631,3271.369
rho,47,6,simulated_log10,0.5155110815602837,0.02254582324902871,0.5154403073286051,0.4454787234042553,0.5886524822695035,6768,3488.979,3279.021
rho,47,8,simulated_log10,0.5160274822695036,0.023561724859495436,0.5157358156028369,0.44148936170212766,0.6016548463356974,6768,3492.474,3275.526
rho,47,10,simulated_log10,0.5162027186761229,0.02286596170969098,0.5164745862884161,0.44592198581560283,0.5913120567375887,6768,3493.66,3274.34
rho,48,0.5,simulated_log10,0.5156739004629629,0.022949201869817647,0.5144675925925926,0.45167824074074076,0.5795717592592593,6912,3564.338,3347.662
rho,48,1,simulated_log10,0.5154516782407408,0.022905332991941037,0.5163483796296297,0.4435763888888889,0.5896990740740741,6912,3562.802,3349.198
rho,48,2,simulated_log10,0.5153612557870371,0.022483537631368112,0.5151186342592593,0.44820601851851855,0.5946180555555556,6912,3562.177,3349.823
rho,48,4,simulated_log10,0.515664207175926,0.023394666131114194,0.515697337962963,0.44632523148148145,0.6059027777777778,6912,3564.271,3347.729
rho,48,6,simulated_log10,0.5155775462962963,0.022870631144436077,0.5154079861111112,0.4427083333333333,0.5912905092592593,6912,3563.672,3348.328
rho,48,8,simulated_log10,0.5155869502314815,0.023082373890335735,0.5148292824074074,0.4513888888888889,0.5888310185185185,6912,3563.737,3348.263
rho,48,10,simulated_log10,0.515291087962963,0.022591282843870734,0.5150462962962963,0.44719328703703703,0.6074942129629629,6912,3561.692,3350.308
rho,49,0.5,simulated_log10,0.5147446145124717,0.024213398746780385,0.5142431972789115,0.43112244897959184,0.6257086167800453,7056,3632.038,3423.962
rho,49,1,simulated_log10,0.5144854024943311,0.022914321519391267,0.5141014739229025,0.4346655328798186,0.590844671201814,7056,3630.209,3425.791
rho,49,2,simulated_log10,0.5158718820861679,0.022511923077954493,0.5155187074829932,0.45337301587301587,0.594954648526077,7056,3639.992,3416.008
rho,49,4,simulated_log10,0.5147159863945578,0.021985409567810872,0.5148100907029478,0.4411848072562358,0.5950963718820862,7056,3631.836,3424.164
rho,49,6,simulated_log10,0.514500425170068,0.022988679599780484,0.5139597505668934,0.4362244897959184,0.580640589569161,7056,3630.315,3425.685
rho,49,8,simulated_log10,0.516751558956916,0.02210920974626444,0.5167233560090703,0.4522392290249433,0.594812925170068,7056,3646.199,3409.801
rho,49,10,simulated_log10,0.5159013605442176,0.02248451206677933,0.5165816326530612,0.4478458049886621,0.5833333333333334,7056,3640.2,3415.8
rho,50,0.5,simulated_log10,0.5176186111111111,0.02276343587476531,0.5173611111111112,0.4523611111111111,0.6095833333333334,7200,3726.854,3473.146
rho,50,1,simulated_log10,0.5161513888888889,0.02302381603858134,0.5159722222222223,0.44583333333333336,0.5818055555555556,7200,3716.29,3483.71
rho,50,2,simulated_log10,0.5165741666666667,0.022257707027266274,0.5154166666666666,0.44875,0.5854166666666667,7200,3719.334,3480.666
rho,50,4,simulated_log10,0.5159936111111111,0.022378787993325256,0.5152777777777777,0.4390277777777778,0.5898611111111111,7200,3715.154,3484.846
rho,50,6,simulated_log10,0.5172219444444445,0.02232867724399176,0.5170833333333333,0.4519444444444444,0.5830555555555555,7200,3723.998,3476.002
rho,50,8,simulated_log10,0.5160443055555556,0.02193680433952887,0.5147222222222222,0.45069444444444445,0.5881944444444445,7200,3715.519,3484.481
rho,50,10,simulated_log10,0.5155429166666666,0.02189293694355336,0.5159027777777778,0.4502777777777778,0.5856944444444444,7200,3711.909,3488.091
