driver,noise_scaling,n_subjects,evidence,n,prop
phot,6,9,Favours phot model,829,0.829
phot,6,9,Favours rho model,9,0.009
phot,6,9,No clear preference,162,0.162
phot,6,10,Favours mel model,0,0
phot,6,10,Favours phot model,848,0.848
phot,6,10,Favours rho model,7,0.007
phot,6,10,No clear preference,145,0.145
phot,6,11,Favours mel model,0,0
phot,6,11,Favours phot model,858,0.858
phot,6,11,Favours rho model,5,0.005
phot,6,11,No clear preference,137,0.137
phot,6,12,Favours mel model,0,0
phot,6,12,Favours phot model,897,0.897
phot,6,12,Favours rho model,7,0.007
phot,6,12,No clear preference,96,0.096
phot,6,13,Favours mel model,0,0
phot,6,13,Favours phot model,918,0.918
phot,6,13,Favours rho model,4,0.004
phot,6,13,No clear preference,78,0.078
phot,6,14,Favours mel model,0,0
phot,6,14,Favours phot model,922,0.922
phot,6,14,Favours rho model,5,0.005
phot,6,14,No clear preference,73,0.073
phot,6,15,Favours mel model,0,0
phot,6,15,Favours phot model,947,0.947
phot,6,15,Favours rho model,4,0.004
phot,6,15,No clear preference,49,0.049
phot,6,16,Favours mel model,0,0
phot,6,16,Favours phot model,950,0.95
phot,6,16,Favours rho model,5,0.005
phot,6,16,No clear preference,45,0.045
phot,6,17,Favours mel model,0,0
phot,6,17,Favours phot model,960,0.96
phot,6,17,Favours rho model,5,0.005
phot,6,17,No clear preference,35,0.035
phot,6,18,Favours mel model,0,0
phot,6,18,Favours phot model,961,0.961
phot,6,18,Favours rho model,2,0.002
phot,6,18,No clear preference,37,0.037
phot,6,19,Favours mel model,0,0
phot,6,19,Favours phot model,960,0.96
phot,6,19,Favours rho model,6,0.006
phot,6,19,No clear preference,34,0.034
phot,6,20,Favours mel model,0,0
phot,6,20,Favours phot model,972,0.972
phot,6,20,Favours rho model,2,0.002
phot,6,20,No clear preference,26,0.026
phot,6,21,Favours mel model,0,0
phot,6,21,Favours phot model,968,0.968
phot,6,21,Favours rho model,0,0
phot,6,21,No clear preference,32,0.032
phot,6,22,Favours mel model,0,0
phot,6,22,Favours phot model,977,0.977
phot,6,22,Favours rho model,2,0.002
phot,6,22,No clear preference,21,0.021
phot,6,23,Favours mel model,0,0
phot,6,23,Favours phot model,982,0.982
phot,6,23,Favours rho model,5,0.005
phot,6,23,No clear preference,13,0.013
phot,6,24,Favours mel model,0,0
phot,6,24,Favours phot model,978,0.978978978978979
phot,6,24,Favours rho model,4,0.004004004004004004
phot,6,24,No clear preference,17,0.01701701701701702
phot,6,25,Favours mel model,0,0
phot,6,25,Favours phot model,983,0.983983983983984
phot,6,25,Favours rho model,2,0.002002002002002002
phot,6,25,No clear preference,14,0.014014014014014014
phot,6,26,Favours mel model,0,0
phot,6,26,Favours phot model,993,0.993
phot,6,26,Favours rho model,1,0.001
phot,6,26,No clear preference,6,0.006
phot,6,27,Favours mel model,0,0
phot,6,27,Favours phot model,989,0.989
phot,6,27,Favours rho model,2,0.002
phot,6,27,No clear preference,9,0.009
phot,6,28,Favours mel model,0,0
phot,6,28,Favours phot model,992,0.992
phot,6,28,Favours rho model,2,0.002
phot,6,28,No clear preference,6,0.006
phot,6,29,Favours mel model,0,0
phot,6,29,Favours phot model,992,0.992
phot,6,29,Favours rho model,3,0.003
phot,6,29,No clear preference,5,0.005
phot,6,30,Favours mel model,0,0
phot,6,30,Favours phot model,995,0.995
phot,6,30,Favours rho model,1,0.001
phot,6,30,No clear preference,4,0.004
phot,6,31,Favours mel model,0,0
phot,6,31,Favours phot model,991,0.991
phot,6,31,Favours rho model,3,0.003
phot,6,31,No clear preference,6,0.006
phot,6,32,Favours mel model,0,0
phot,6,32,Favours phot model,994,0.994
phot,6,32,Favours rho model,1,0.001
phot,6,32,No clear preference,5,0.005
phot,6,33,Favours mel model,0,0
phot,6,33,Favours phot model,994,0.994
phot,6,33,Favours rho model,0,0
phot,6,33,No clear preference,6,0.006
phot,6,34,Favours mel model,0,0
phot,6,34,Favours phot model,996,0.996
phot,6,34,Favours rho model,1,0.001
phot,6,34,No clear preference,3,0.003
phot,6,35,Favours mel model,0,0
phot,6,35,Favours phot model,992,0.992
phot,6,35,Favours rho model,2,0.002
phot,6,35,No clear preference,6,0.006
phot,6,36,Favours mel model,0,0
phot,6,36,Favours phot model,996,0.996
phot,6,36,Favours rho model,0,0
phot,6,36,No clear preference,4,0.004
phot,6,37,Favours mel model,0,0
phot,6,37,Favours phot model,999,0.999
phot,6,37,Favours rho model,0,0
phot,6,37,No clear preference,1,0.001
phot,6,38,Favours mel model,0,0
phot,6,38,Favours phot model,999,0.999
phot,6,38,Favours rho model,1,0.001
phot,6,38,No clear preference,0,0
phot,6,39,Favours mel model,0,0
phot,6,39,Favours phot model,998,0.998
phot,6,39,Favours rho model,1,0.001
phot,6,39,No clear preference,1,0.001
phot,6,40,Favours mel model,0,0
phot,6,40,Favours phot model,999,0.999
phot,6,40,Favours rho model,0,0
phot,6,40,No clear preference,1,0.001
phot,6,41,Favours mel model,0,0
phot,6,41,Favours phot model,1000,1
phot,6,41,Favours rho model,0,0
phot,6,41,No clear preference,0,0
phot,6,42,Favours mel model,0,0
phot,6,42,Favours phot model,997,0.997
phot,6,42,Favours rho model,0,0
phot,6,42,No clear preference,3,0.003
phot,6,43,Favours mel model,0,0
phot,6,43,Favours phot model,999,0.999
phot,6,43,Favours rho model,1,0.001
phot,6,43,No clear preference,0,0
phot,6,44,Favours mel model,0,0
phot,6,44,Favours phot model,1000,1
phot,6,44,Favours rho model,0,0
phot,6,44,No clear preference,0,0
phot,6,45,Favours mel model,0,0
phot,6,45,Favours phot model,999,0.999
phot,6,45,Favours rho model,0,0
phot,6,45,No clear preference,1,0.001
phot,6,46,Favours mel model,0,0
phot,6,46,Favours phot model,1000,1
phot,6,46,Favours rho model,0,0
phot,6,46,No clear preference,0,0
phot,6,47,Favours mel model,0,0
phot,6,47,Favours phot model,1000,1
phot,6,47,Favours rho model,0,0
phot,6,47,No clear preference,0,0
phot,6,48,Favours mel model,0,0
phot,6,48,Favours phot model,1000,1
phot,6,48,Favours rho model,0,0
phot,6,48,No clear preference,0,0
phot,6,49,Favours mel model,0,0
phot,6,49,Favours phot model,1000,1
phot,6,49,Favours rho model,0,0
phot,6,49,No clear preference,0,0
phot,6,50,Favours mel model,0,0
phot,6,50,Favours phot model,1000,1
phot,6,50,Favours rho model,0,0
phot,6,50,No clear preference,0,0
phot,8,2,Favours mel model,0,0
phot,8,2,Favours phot model,271,0.2715430861723447
phot,8,2,Favours rho model,1,0.001002004008016032
phot,8,2,No clear preference,726,0.7274549098196392
phot,8,3,Favours mel model,1,0.001
phot,8,3,Favours phot model,351,0.351
phot,8,3,Favours rho model,2,0.002
phot,8,3,No clear preference,646,0.646
phot,8,4,Favours mel model,1,0.001
phot,8,4,Favours phot model,392,0.392
phot,8,4,Favours rho model,3,0.003
phot,8,4,No clear preference,604,0.604
phot,8,5,Favours mel model,2,0.002
phot,8,5,Favours phot model,479,0.479
phot,8,5,Favours rho model,1,0.001
phot,8,5,No clear preference,518,0.518
phot,8,6,Favours mel model,0,0
phot,8,6,Favours phot model,503,0.503
phot,8,6,Favours rho model,1,0.001
phot,8,6,No clear preference,496,0.496
phot,8,7,Favours mel model,0,0
phot,8,7,Favours phot model,566,0.566
phot,8,7,Favours rho model,5,0.005
phot,8,7,No clear preference,429,0.429
phot,8,8,Favours mel model,0,0
phot,8,8,Favours phot model,564,0.564
phot,8,8,Favours rho model,2,0.002
phot,8,8,No clear preference,434,0.434
phot,8,9,Favours mel model,0,0
phot,8,9,Favours phot model,628,0.628
phot,8,9,Favours rho model,0,0
phot,8,9,No clear preference,372,0.372
phot,8,10,Favours mel model,0,0
phot,8,10,Favours phot model,680,0.68
phot,8,10,Favours rho model,2,0.002
phot,8,10,No clear preference,318,0.318
phot,8,11,Favours mel model,0,0
phot,8,11,Favours phot model,683,0.683
phot,8,11,Favours rho model,4,0.004
phot,8,11,No clear preference,313,0.313
phot,8,12,Favours mel model,0,0
phot,8,12,Favours phot model,703,0.703
phot,8,12,Favours rho model,5,0.005
phot,8,12,No clear preference,292,0.292
phot,8,13,Favours mel model,1,0.001
phot,8,13,Favours phot model,742,0.742
phot,8,13,Favours rho model,5,0.005
phot,8,13,No clear preference,252,0.252
phot,8,14,Favours mel model,0,0
phot,8,14,Favours phot model,794,0.794
phot,8,14,Favours rho model,1,0.001
phot,8,14,No clear preference,205,0.205
phot,8,15,Favours mel model,0,0
phot,8,15,Favours phot model,792,0.792
phot,8,15,Favours rho model,4,0.004
phot,8,15,No clear preference,204,0.204
phot,8,16,Favours mel model,0,0
phot,8,16,Favours phot model,783,0.783
phot,8,16,Favours rho model,4,0.004
phot,8,16,No clear preference,213,0.213
phot,8,17,Favours mel model,1,0.001
phot,8,17,Favours phot model,842,0.842
phot,8,17,Favours rho model,4,0.004
phot,8,17,No clear preference,153,0.153
phot,8,18,Favours mel model,0,0
phot,8,18,Favours phot model,841,0.841
phot,8,18,Favours rho model,4,0.004
phot,8,18,No clear preference,155,0.155
phot,8,19,Favours mel model,0,0
phot,8,19,Favours phot model,873,0.873
phot,8,19,Favours rho model,3,0.003
phot,8,19,No clear preference,124,0.124
phot,8,20,Favours mel model,0,0
phot,8,20,Favours phot model,857,0.857
phot,8,20,Favours rho model,4,0.004
phot,8,20,No clear preference,139,0.139
phot,8,21,Favours mel model,0,0
phot,8,21,Favours phot model,885,0.885
phot,8,21,Favours rho model,7,0.007
phot,8,21,No clear preference,108,0.108
phot,8,22,Favours mel model,0,0
phot,8,22,Favours phot model,887,0.887
phot,8,22,Favours rho model,7,0.007
phot,8,22,No clear preference,106,0.106
phot,8,23,Favours mel model,0,0
phot,8,23,Favours phot model,893,0.893
phot,8,23,Favours rho model,13,0.013
phot,8,23,No clear preference,94,0.094
phot,8,24,Favours mel model,0,0
phot,8,24,Favours phot model,919,0.919
phot,8,24,Favours rho model,8,0.008
phot,8,24,No clear preference,73,0.073
phot,8,25,Favours mel model,0,0
phot,8,25,Favours phot model,926,0.926
phot,8,25,Favours rho model,1,0.001
phot,8,25,No clear preference,73,0.073
phot,8,26,Favours mel model,0,0
phot,8,26,Favours phot model,920,0.92
phot,8,26,Favours rho model,8,0.008
phot,8,26,No clear preference,72,0.072
phot,8,27,Favours mel model,0,0
phot,8,27,Favours phot model,938,0.938
phot,8,27,Favours rho model,6,0.006
phot,8,27,No clear preference,56,0.056
phot,8,28,Favours mel model,0,0
phot,8,28,Favours phot model,939,0.939
phot,8,28,Favours rho model,6,0.006
phot,8,28,No clear preference,55,0.055
phot,8,29,Favours mel model,0,0
phot,8,29,Favours phot model,931,0.931
phot,8,29,Favours rho model,11,0.011
phot,8,29,No clear preference,58,0.058
phot,8,30,Favours mel model,0,0
phot,8,30,Favours phot model,938,0.938
phot,8,30,Favours rho model,4,0.004
phot,8,30,No clear preference,58,0.058
phot,8,31,Favours mel model,0,0
phot,8,31,Favours phot model,954,0.954
phot,8,31,Favours rho model,4,0.004
phot,8,31,No clear preference,42,0.042
phot,8,32,Favours mel model,0,0
phot,8,32,Favours phot model,945,0.945
phot,8,32,Favours rho model,7,0.007
phot,8,32,No clear preference,48,0.048
phot,8,33,Favours mel model,0,0
phot,8,33,Favours phot model,954,0.954
phot,8,33,Favours rho model,1,0.001
phot,8,33,No clear preference,45,0.045
phot,8,34,Favours mel model,0,0
phot,8,34,Favours phot model,953,0.953
phot,8,34,Favours rho model,3,0.003
phot,8,34,No clear preference,44,0.044
phot,8,35,Favours mel model,0,0
phot,8,35,Favours phot model,960,0.96
phot,8,35,Favours rho model,6,0.006
phot,8,35,No clear preference,34,0.034
phot,8,36,Favours mel model,0,0
phot,8,36,Favours phot model,973,0.973
phot,8,36,Favours rho model,1,0.001
phot,8,36,No clear preference,26,0.026
phot,8,37,Favours mel model,0,0
phot,8,37,Favours phot model,976,0.976
phot,8,37,Favours rho model,3,0.003
phot,8,37,No clear preference,21,0.021
phot,8,38,Favours mel model,0,0
phot,8,38,Favours phot model,973,0.973
phot,8,38,Favours rho model,6,0.006
phot,8,38,No clear preference,21,0.021
phot,8,39,Favours mel model,0,0
phot,8,39,Favours phot model,974,0.974
phot,8,39,Favours rho model,5,0.005
phot,8,39,No clear preference,21,0.021
phot,8,40,Favours mel model,0,0
phot,8,40,Favours phot model,980,0.98
phot,8,40,Favours rho model,4,0.004
phot,8,40,No clear preference,16,0.016
phot,8,41,Favours mel model,0,0
phot,8,41,Favours phot model,978,0.978
phot,8,41,Favours rho model,3,0.003
phot,8,41,No clear preference,19,0.019
phot,8,42,Favours mel model,0,0
phot,8,42,Favours phot model,981,0.981
phot,8,42,Favours rho model,5,0.005
phot,8,42,No clear preference,14,0.014
phot,8,43,Favours mel model,0,0
phot,8,43,Favours phot model,979,0.979
phot,8,43,Favours rho model,2,0.002
phot,8,43,No clear preference,19,0.019
phot,8,44,Favours mel model,0,0
phot,8,44,Favours phot model,981,0.981
phot,8,44,Favours rho model,4,0.004
phot,8,44,No clear preference,15,0.015
phot,8,45,Favours mel model,0,0
phot,8,45,Favours phot model,979,0.979
phot,8,45,Favours rho model,6,0.006
phot,8,45,No clear preference,15,0.015
phot,8,46,Favours mel model,0,0
phot,8,46,Favours phot model,982,0.982
phot,8,46,Favours rho model,3,0.003
phot,8,46,No clear preference,15,0.015
phot,8,47,Favours mel model,0,0
phot,8,47,Favours phot model,982,0.982
phot,8,47,Favours rho model,3,0.003
phot,8,47,No clear preference,15,0.015
phot,8,48,Favours mel model,0,0
phot,8,48,Favours phot model,991,0.991
phot,8,48,Favours rho model,1,0.001
phot,8,48,No clear preference,8,0.008
phot,8,49,Favours mel model,0,0
phot,8,49,Favours phot model,990,0.99
phot,8,49,Favours rho model,3,0.003
phot,8,49,No clear preference,7,0.007
phot,8,50,Favours mel model,0,0
phot,8,50,Favours phot model,993,0.993
phot,8,50,Favours rho model,0,0
phot,8,50,No clear preference,7,0.007
phot,10,2,Favours mel model,0,0
phot,10,2,Favours phot model,196,0.1963927855711423
phot,10,2,Favours rho model,0,0
phot,10,2,No clear preference,802,0.8036072144288577
phot,10,3,Favours mel model,1,0.001
phot,10,3,Favours phot model,257,0.257
phot,10,3,Favours rho model,0,0
phot,10,3,No clear preference,742,0.742
phot,10,4,Favours mel model,0,0
phot,10,4,Favours phot model,298,0.298
phot,10,4,Favours rho model,0,0
phot,10,4,No clear preference,702,0.702
phot,10,5,Favours mel model,1,0.001
phot,10,5,Favours phot model,328,0.328
phot,10,5,Favours rho model,0,0
phot,10,5,No clear preference,671,0.671
phot,10,6,Favours mel model,0,0
phot,10,6,Favours phot model,387,0.387
phot,10,6,Favours rho model,2,0.002
phot,10,6,No clear preference,611,0.611
phot,10,7,Favours mel model,0,0
phot,10,7,Favours phot model,423,0.423
phot,10,7,Favours rho model,1,0.001
phot,10,7,No clear preference,576,0.576
phot,10,8,Favours mel model,1,0.001
phot,10,8,Favours phot model,435,0.435
phot,10,8,Favours rho model,1,0.001
phot,10,8,No clear preference,563,0.563
phot,10,9,Favours mel model,1,0.001
phot,10,9,Favours phot model,491,0.491
phot,10,9,Favours rho model,1,0.001
phot,10,9,No clear preference,507,0.507
phot,10,10,Favours mel model,1,0.001
phot,10,10,Favours phot model,480,0.48
phot,10,10,Favours rho model,0,0
phot,10,10,No clear preference,519,0.519
phot,10,11,Favours mel model,1,0.001
phot,10,11,Favours phot model,528,0.528
phot,10,11,Favours rho model,4,0.004
phot,10,11,No clear preference,467,0.467
phot,10,12,Favours mel model,0,0
phot,10,12,Favours phot model,566,0.566
phot,10,12,Favours rho model,3,0.003
phot,10,12,No clear preference,431,0.431
phot,10,13,Favours mel model,2,0.002
phot,10,13,Favours phot model,571,0.571
phot,10,13,Favours rho model,5,0.005
phot,10,13,No clear preference,422,0.422
phot,10,14,Favours mel model,0,0
phot,10,14,Favours phot model,589,0.589
phot,10,14,Favours rho model,3,0.003
phot,10,14,No clear preference,408,0.408
phot,10,15,Favours mel model,1,0.001
phot,10,15,Favours phot model,648,0.648
phot,10,15,Favours rho model,2,0.002
phot,10,15,No clear preference,349,0.349
phot,10,16,Favours mel model,0,0
phot,10,16,Favours phot model,658,0.658
phot,10,16,Favours rho model,3,0.003
phot,10,16,No clear preference,339,0.339
phot,10,17,Favours mel model,0,0
phot,10,17,Favours phot model,709,0.709
phot,10,17,Favours rho model,2,0.002
phot,10,17,No clear preference,289,0.289
phot,10,18,Favours mel model,1,0.001
phot,10,18,Favours phot model,684,0.684
phot,10,18,Favours rho model,2,0.002
phot,10,18,No clear preference,313,0.313
phot,10,19,Favours mel model,0,0
phot,10,19,Favours phot model,738,0.738
phot,10,19,Favours rho model,2,0.002
phot,10,19,No clear preference,260,0.26
phot,10,20,Favours mel model,0,0
phot,10,20,Favours phot model,747,0.747
phot,10,20,Favours rho model,2,0.002
phot,10,20,No clear preference,251,0.251
phot,10,21,Favours mel model,1,0.001
phot,10,21,Favours phot model,741,0.741
phot,10,21,Favours rho model,6,0.006
phot,10,21,No clear preference,252,0.252
phot,10,22,Favours mel model,0,0
phot,10,22,Favours phot model,759,0.759
phot,10,22,Favours rho model,6,0.006
phot,10,22,No clear preference,235,0.235
phot,10,23,Favours mel model,0,0
phot,10,23,Favours phot model,791,0.791
phot,10,23,Favours rho model,2,0.002
phot,10,23,No clear preference,207,0.207
phot,10,24,Favours mel model,0,0
phot,10,24,Favours phot model,789,0.789
phot,10,24,Favours rho model,10,0.01
phot,10,24,No clear preference,201,0.201
phot,10,25,Favours mel model,0,0
phot,10,25,Favours phot model,806,0.806
phot,10,25,Favours rho model,5,0.005
phot,10,25,No clear preference,189,0.189
phot,10,26,Favours mel model,0,0
phot,10,26,Favours phot model,832,0.832
phot,10,26,Favours rho model,7,0.007
phot,10,26,No clear preference,161,0.161
phot,10,27,Favours mel model,0,0
phot,10,27,Favours phot model,817,0.817
phot,10,27,Favours rho model,6,0.006
phot,10,27,No clear preference,177,0.177
phot,10,28,Favours mel model,0,0
phot,10,28,Favours phot model,840,0.84
phot,10,28,Favours rho model,4,0.004
phot,10,28,No clear preference,156,0.156
phot,10,29,Favours mel model,0,0
phot,10,29,Favours phot model,837,0.837
phot,10,29,Favours rho model,6,0.006
phot,10,29,No clear preference,157,0.157
phot,10,30,Favours mel model,0,0
phot,10,30,Favours phot model,867,0.867
phot,10,30,Favours rho model,5,0.005
phot,10,30,No clear preference,128,0.128
phot,10,31,Favours mel model,0,0
phot,10,31,Favours phot model,862,0.862
phot,10,31,Favours rho model,4,0.004
phot,10,31,No clear preference,134,0.134
phot,10,32,Favours mel model,0,0
phot,10,32,Favours phot model,868,0.868
phot,10,32,Favours rho model,10,0.01
phot,10,32,No clear preference,122,0.122
phot,10,33,Favours mel model,0,0
phot,10,33,Favours phot model,882,0.882
phot,10,33,Favours rho model,2,0.002
phot,10,33,No clear preference,116,0.116
phot,10,34,Favours mel model,0,0
phot,10,34,Favours phot model,868,0.868
phot,10,34,Favours rho model,6,0.006
phot,10,34,No clear preference,126,0.126
phot,10,35,Favours mel model,0,0
phot,10,35,Favours phot model,883,0.883
phot,10,35,Favours rho model,9,0.009
phot,10,35,No clear preference,108,0.108
phot,10,36,Favours mel model,0,0
phot,10,36,Favours phot model,872,0.872
phot,10,36,Favours rho model,16,0.016
phot,10,36,No clear preference,112,0.112
phot,10,37,Favours mel model,0,0
phot,10,37,Favours phot model,892,0.892
phot,10,37,Favours rho model,5,0.005
phot,10,37,No clear preference,103,0.103
phot,10,38,Favours mel model,0,0
phot,10,38,Favours phot model,904,0.904
phot,10,38,Favours rho model,4,0.004
phot,10,38,No clear preference,92,0.092
phot,10,39,Favours mel model,0,0
phot,10,39,Favours phot model,908,0.908
phot,10,39,Favours rho model,3,0.003
phot,10,39,No clear preference,89,0.089
phot,10,40,Favours mel model,0,0
phot,10,40,Favours phot model,918,0.918
phot,10,40,Favours rho model,7,0.007
phot,10,40,No clear preference,75,0.075
phot,10,41,Favours mel model,0,0
phot,10,41,Favours phot model,926,0.9269269269269269
phot,10,41,Favours rho model,6,0.006006006006006006
phot,10,41,No clear preference,67,0.06706706706706707
phot,10,42,Favours mel model,0,0
phot,10,42,Favours phot model,918,0.918
phot,10,42,Favours rho model,5,0.005
phot,10,42,No clear preference,77,0.077
phot,10,43,Favours mel model,0,0
phot,10,43,Favours phot model,936,0.936
phot,10,43,Favours rho model,6,0.006
phot,10,43,No clear preference,58,0.058
phot,10,44,Favours mel model,0,0
phot,10,44,Favours phot model,935,0.935
phot,10,44,Favours rho model,5,0.005
phot,10,44,No clear preference,60,0.06
phot,10,45,Favours mel model,0,0
phot,10,45,Favours phot model,933,0.933
phot,10,45,Favours rho model,5,0.005
phot,10,45,No clear preference,62,0.062
phot,10,46,Favours mel model,0,0
phot,10,46,Favours phot model,935,0.9359359359359359
phot,10,46,Favours rho model,4,0.004004004004004004
phot,10,46,No clear preference,60,0.06006006006006006
phot,10,47,Favours mel model,0,0
phot,10,47,Favours phot model,952,0.952
phot,10,47,Favours rho model,3,0.003
phot,10,47,No clear preference,45,0.045
phot,10,48,Favours mel model,0,0
phot,10,48,Favours phot model,949,0.949
phot,10,48,Favours rho model,4,0.004
phot,10,48,No clear preference,47,0.047
phot,10,49,Favours mel model,0,0
phot,10,49,Favours phot model,936,0.936
phot,10,49,Favours rho model,5,0.005
phot,10,49,No clear preference,59,0.059
phot,10,50,Favours mel model,0,0
phot,10,50,Favours phot model,953,0.953
phot,10,50,Favours rho model,5,0.005
phot,10,50,No clear preference,42,0.042
rho,0.5,2,Favours mel model,1,0.001
rho,0.5,2,Favours phot model,0,0
rho,0.5,2,Favours rho model,988,0.988
rho,0.5,2,No clear preference,11,0.011
rho,0.5,3,Favours mel model,1,0.001
rho,0.5,3,Favours phot model,0,0
rho,0.5,3,Favours rho model,995,0.995
rho,0.5,3,No clear preference,4,0.004
rho,0.5,4,Favours mel model,0,0
rho,0.5,4,Favours phot model,0,0
rho,0.5,4,Favours rho model,1000,1
rho,0.5,4,No clear preference,0,0
rho,0.5,5,Favours mel model,0,0
rho,0.5,5,Favours phot model,0,0
rho,0.5,5,Favours rho model,1000,1
rho,0.5,5,No clear preference,0,0
rho,0.5,6,Favours mel model,0,0
rho,0.5,6,Favours phot model,0,0
rho,0.5,6,Favours rho model,1000,1
rho,0.5,6,No clear preference,0,0
rho,0.5,7,Favours mel model,0,0
rho,0.5,7,Favours phot model,0,0
rho,0.5,7,Favours rho model,1000,1
rho,0.5,7,No clear preference,0,0
rho,0.5,8,Favours mel model,0,0
rho,0.5,8,Favours phot model,0,0
rho,0.5,8,Favours rho model,1000,1
rho,0.5,8,No clear preference,0,0
rho,0.5,9,Favours mel model,0,0
rho,0.5,9,Favours phot model,0,0
rho,0.5,9,Favours rho model,1000,1
rho,0.5,9,No clear preference,0,0
rho,0.5,10,Favours mel model,0,0
rho,0.5,10,Favours phot model,0,0
rho,0.5,10,Favours rho model,1000,1
rho,0.5,10,No clear preference,0,0
rho,0.5,11,Favours mel model,0,0
rho,0.5,11,Favours phot model,0,0
rho,0.5,11,Favours rho model,1000,1
rho,0.5,11,No clear preference,0,0
rho,0.5,12,Favours mel model,0,0
rho,0.5,12,Favours phot model,0,0
rho,0.5,12,Favours rho model,1000,1
rho,0.5,12,No clear preference,0,0
rho,0.5,13,Favours mel model,0,0
rho,0.5,13,Favours phot model,0,0
rho,0.5,13,Favours rho model,1000,1
rho,0.5,13,No clear preference,0,0
rho,0.5,14,Favours mel model,0,0
rho,0.5,14,Favours phot model,0,0
rho,0.5,14,Favours rho model,1000,1
rho,0.5,14,No clear preference,0,0
rho,0.5,15,Favours mel model,0,0
rho,0.5,15,Favours phot model,0,0
rho,0.5,15,Favours rho model,1000,1
rho,0.5,15,No clear preference,0,0
rho,0.5,16,Favours mel model,0,0
rho,0.5,16,Favours phot model,0,0
rho,0.5,16,Favours rho model,1000,1
rho,0.5,16,No clear preference,0,0
rho,0.5,17,Favours mel model,0,0
rho,0.5,17,Favours phot model,0,0
rho,0.5,17,Favours rho model,1000,1
rho,0.5,17,No clear preference,0,0
rho,0.5,18,Favours mel model,0,0
rho,0.5,18,Favours phot model,0,0
rho,0.5,18,Favours rho model,1000,1
rho,0.5,18,No clear preference,0,0
rho,0.5,19,Favours mel model,0,0
rho,0.5,19,Favours phot model,0,0
rho,0.5,19,Favours rho model,1000,1
rho,0.5,19,No clear preference,0,0
rho,0.5,20,Favours mel model,0,0
rho,0.5,20,Favours phot model,0,0
rho,0.5,20,Favours rho model,1000,1
rho,0.5,20,No clear preference,0,0
rho,0.5,21,Favours mel model,0,0
rho,0.5,21,Favours phot model,0,0
rho,0.5,21,Favours rho model,1000,1
rho,0.5,21,No clear preference,0,0
rho,0.5,22,Favours mel model,0,0
rho,0.5,22,Favours phot model,0,0
rho,0.5,22,Favours rho model,1000,1
rho,0.5,22,No clear preference,0,0
rho,0.5,23,Favours mel model,0,0
rho,0.5,23,Favours phot model,0,0
rho,0.5,23,Favours rho model,1000,1
rho,0.5,23,No clear preference,0,0
rho,0.5,24,Favours mel model,0,0
rho,0.5,24,Favours phot model,0,0
rho,0.5,24,Favours rho model,1000,1
rho,0.5,24,No clear preference,0,0
rho,0.5,25,Favours mel model,0,0
rho,0.5,25,Favours phot model,0,0
rho,0.5,25,Favours rho model,1000,1
rho,0.5,25,No clear preference,0,0
rho,0.5,26,Favours mel model,0,0
rho,0.5,26,Favours phot model,0,0
rho,0.5,26,Favours rho model,1000,1
rho,0.5,26,No clear preference,0,0
rho,0.5,27,Favours mel model,0,0
rho,0.5,27,Favours phot model,0,0
rho,0.5,27,Favours rho model,1000,1
rho,0.5,27,No clear preference,0,0
rho,0.5,28,Favours mel model,0,0
rho,0.5,28,Favours phot model,0,0
rho,0.5,28,Favours rho model,1000,1
rho,0.5,28,No clear preference,0,0
rho,0.5,29,Favours mel model,0,0
rho,0.5,29,Favours phot model,0,0
rho,0.5,29,Favours rho model,1000,1
rho,0.5,29,No clear preference,0,0
rho,0.5,30,Favours mel model,0,0
rho,0.5,30,Favours phot model,0,0
rho,0.5,30,Favours rho model,1000,1
rho,0.5,30,No clear preference,0,0
rho,0.5,31,Favours mel model,0,0
rho,0.5,31,Favours phot model,0,0
rho,0.5,31,Favours rho model,1000,1
rho,0.5,31,No clear preference,0,0
rho,0.5,32,Favours mel model,0,0
rho,0.5,32,Favours phot model,0,0
rho,0.5,32,Favours rho model,1000,1
rho,0.5,32,No clear preference,0,0
rho,0.5,33,Favours mel model,0,0
rho,0.5,33,Favours phot model,0,0
rho,0.5,33,Favours rho model,1000,1
rho,0.5,33,No clear preference,0,0
rho,0.5,34,Favours mel model,0,0
rho,0.5,34,Favours phot model,0,0
rho,0.5,34,Favours rho model,1000,1
rho,0.5,34,No clear preference,0,0
rho,0.5,35,Favours mel model,0,0
rho,0.5,35,Favours phot model,0,0
rho,0.5,35,Favours rho model,1000,1
rho,0.5,35,No clear preference,0,0
rho,0.5,36,Favours mel model,0,0
rho,0.5,36,Favours phot model,0,0
rho,0.5,36,Favours rho model,1000,1
rho,0.5,36,No clear preference,0,0
rho,0.5,37,Favours mel model,0,0
rho,0.5,37,Favours phot model,0,0
rho,0.5,37,Favours rho model,1000,1
rho,0.5,37,No clear preference,0,0
rho,0.5,38,Favours mel model,0,0
rho,0.5,38,Favours phot model,0,0
rho,0.5,38,Favours rho model,1000,1
rho,0.5,38,No clear preference,0,0
rho,0.5,39,Favours mel model,0,0
rho,0.5,39,Favours phot model,0,0
rho,0.5,39,Favours rho model,1000,1
rho,0.5,39,No clear preference,0,0
rho,0.5,40,Favours mel model,0,0
rho,0.5,40,Favours phot model,0,0
rho,0.5,40,Favours rho model,1000,1
rho,0.5,40,No clear preference,0,0
rho,0.5,41,Favours mel model,0,0
